DATE,Average Wind Speed,PRCP,TMAX,TMIN,Fastest 2 minute wind speed,Fastest 5 second wind speed,Fog/Ice,Heavy/Freezing Fog,Thunder,Smoke/Haze,Power Outage
1/1/2010,10.74,0,26,14,21.9,28,,,,,
1/2/2010,11.18,0,14,5,23.9,35.1,,,,,
1/3/2010,12.3,0,23,4,23,30,,,,,
1/4/2010,9.4,0,25,19,16.1,21.9,,,,1,
1/5/2010,8.5,0,28,22,15,21.9,1,,,1,
1/6/2010,7.61,0,28,25,14.1,18.1,1,,,,
1/7/2010,2.68,0.22,26,20,8.1,10.1,1,1,,,
1/8/2010,10.29,0.02,23,17,18.1,25.1,1,,,,
1/9/2010,5.59,0,25,-3,10.1,15,,,,,
1/10/2010,8.28,0,26,-9,21.9,25.1,,,,,
1/11/2010,6.93,0.01,25,13,17,23,,,,1,
1/12/2010,7.61,0,25,15,14.1,18.1,,,,,
1/13/2010,11.18,0,31,21,18.1,23,,,,,
1/14/2010,9.4,0,37,22,16.1,21.9,,,,1,
1/15/2010,5.37,0,37,31,16.1,21.9,1,,,1,
1/16/2010,6.93,0,33,27,13,17,1,,,1,
1/17/2010,1.12,0,34,19,10.1,14.1,1,1,,1,
1/18/2010,6.04,0,31,22,12.1,15,1,,,1,
1/19/2010,4.47,0,34,29,12.1,15,1,,,1,
1/20/2010,7.61,0,31,22,13,17,,,,,
1/21/2010,9.84,0,35,19,18.1,25.9,,,,,
1/22/2010,6.71,0,37,29,13,19.9,,,,1,
1/23/2010,6.93,0,37,32,13,16.1,,,,1,
1/24/2010,8.95,0.23,47,35,16.1,21.9,1,,1,,
1/25/2010,11.18,0.06,44,29,21.9,25.9,1,,,,
1/26/2010,14.99,0,29,22,21.9,29.1,1,,,1,
1/27/2010,14.09,0,27,16,23,29.1,1,,,,
1/28/2010,14.54,0,25,6,25.1,36,,,,,
1/29/2010,5.14,0,20,2,8.9,13,,,,,
1/30/2010,4.47,0,21,5,12.1,17,,,,,
1/31/2010,9.84,0,29,4,23,28,,,,,
2/1/2010,2.91,0,27,2,12.1,14.1,,,,,
2/2/2010,3.36,0.03,30,14,10.1,13,1,,,1,
2/3/2010,5.37,0,33,21,15,18.1,1,1,,1,
2/4/2010,1.12,0,32,11,8.1,10.1,1,,,1,
2/5/2010,10.29,0,31,26,23,32,,,,1,
2/6/2010,14.32,0,30,19,23.9,32,,,,,
2/7/2010,5.82,0,32,16,13,17,,,,1,
2/8/2010,1.12,0,34,6,8.1,10.1,,,,,
2/9/2010,8.5,0.17,26,18,19.9,28,1,,,,
2/10/2010,10.96,0.06,26,22,23,30,1,,,1,
2/11/2010,8.72,0,28,14,18.1,21.9,,,,,
2/12/2010,4.25,0,28,16,12.1,14.1,1,,,,
2/13/2010,7.83,0,29,16,15,21,1,,,,
2/14/2010,10.29,0,32,25,18.1,21.9,,,,,
2/15/2010,5.14,0,30,24,12.1,14.1,,,,,
2/16/2010,7.16,0.01,31,22,14.1,18.1,1,,,,
2/17/2010,9.62,0,34,23,21,25.1,1,,,1,
2/18/2010,11.18,0,37,26,21,25.1,,,,,
2/19/2010,7.16,0,38,18,19.9,23,,,,,
2/20/2010,2.91,0,40,18,8.9,13,,,,,
2/21/2010,4.7,0.03,43,28,13,17,1,,,1,
2/22/2010,9.17,0.4,32,29,15,19.9,1,,,1,
2/23/2010,4.92,0,34,12,14.1,19.9,1,1,,1,
2/24/2010,1.57,0.17,30,15,8.9,8.9,1,1,,1,
2/25/2010,11.41,0,28,20,21.9,30,1,,,1,
2/26/2010,13.87,0.06,29,24,21.9,32,1,,,1,
2/27/2010,9.62,0.01,35,28,16.1,21.9,1,,,1,
2/28/2010,7.61,0,40,31,13,16.1,,,,,
3/1/2010,7.16,0,40,20,14.1,17,,,,,
3/2/2010,6.71,0,39,20,14.1,17,,,,,
3/3/2010,8.05,0,40,26,15,21.9,,,,,
3/4/2010,7.16,0,42,21,15,19.9,,,,,
3/5/2010,4.92,0,43,14,10.1,14.1,,,,,
3/6/2010,3.13,0,46,15,12.1,16.1,,,,,
3/7/2010,4.47,0,47,17,12.1,14.1,,,,,
3/8/2010,3.58,0,53,19,12.1,16.1,1,,,,
3/9/2010,3.13,0,56,24,8.9,14.1,1,,,1,
3/10/2010,4.7,0,55,40,29.1,84.1,1,,,1,
3/11/2010,7.38,0.32,63,38,17,23,1,,,1,
3/12/2010,7.61,0.16,56,45,18.1,29.1,1,,,1,
3/13/2010,14.54,0.29,48,37,23,32,1,,,,
3/14/2010,10.07,0.06,41,36,17,23,1,,,,
3/15/2010,8.72,0,55,39,17,23,1,,,,
3/16/2010,2.24,0,63,29,12.1,14.1,,,,,
3/17/2010,1.34,0,65,26,10.1,21,,,,,
3/18/2010,8.72,0,66,28,23,30,,,,,
3/19/2010,8.5,0,66,32,21.9,29.1,1,,,,
3/20/2010,10.51,0,48,32,16.1,19.9,,,,,
3/21/2010,8.28,0,52,32,15,31.1,,,,,
3/22/2010,12.75,0.09,48,37,23,35.1,1,,,,
3/23/2010,9.4,0,57,38,17,21.9,,,,,
3/24/2010,4.03,0,60,33,10.1,14.1,,,,,
3/25/2010,7.16,0.13,47,28,18.1,23.9,1,,,,
3/26/2010,8.5,0,41,21,21.9,25.9,,,,,
3/27/2010,6.26,0,48,22,16.1,23,,,,,
3/28/2010,5.82,0.33,45,35,17,23,1,,,,
3/29/2010,8.5,0,46,28,17,23.9,1,,,,
3/30/2010,2.01,0,57,20,10.1,17,1,,,1,
3/31/2010,6.93,0,72,26,21,25.9,1,,,1,
4/1/2010,8.5,0,78,41,21,25.9,,,,,
4/2/2010,8.5,0,78,44,19.9,25.1,1,,,,
4/3/2010,10.51,0.02,75,41,36,47,1,,,,
4/4/2010,7.38,0,71,27,21,33.1,1,1,,,
4/5/2010,7.83,0.1,74,45,18.1,23.9,,,1,1,
4/6/2010,5.37,0.17,79,53,23.9,31.1,,,1,,
4/7/2010,8.72,0.7,70,55,21,25.9,1,,1,,
4/8/2010,15.43,0.02,57,34,29.1,38,1,,,,
4/9/2010,11.41,0,48,30,21.9,29.1,,,,,
4/10/2010,8.95,0,69,22,25.1,35.1,,,,,
4/11/2010,4.7,0,66,41,18.1,23,,,,,
4/12/2010,4.92,0,62,29,13,16.1,,,,,
4/13/2010,8.28,0.18,55,42,16.1,21.9,,,,,
4/14/2010,6.71,0,66,43,21,44.1,,,,,
4/15/2010,8.05,0,83,38,23.9,32,,,,,
4/16/2010,16.11,0,68,43,32,44.1,,,,,
4/17/2010,12.97,0,47,37,23.9,32,,,,,
4/18/2010,5.82,0,52,29,13,21.9,,,,,
4/19/2010,3.58,0,63,25,13,21,1,,,,
4/20/2010,2.24,0,63,30,12.1,15,,,,,
4/21/2010,6.49,0,71,30,23.9,40.9,,,,,
4/22/2010,5.37,0,60,35,12.1,15,,,,,
4/23/2010,5.14,0,63,29,12.1,15,,,,,
4/24/2010,9.4,0.49,63,48,16.1,21.9,1,,,1,
4/25/2010,11.41,0.42,54,46,19.9,28,1,1,,1,
4/26/2010,12.97,0.21,66,46,25.9,36,1,,,,
4/27/2010,9.62,0,54,35,23,31.1,,,,,
4/28/2010,4.7,0,61,26,15,21.9,,,,,
4/29/2010,7.16,0,65,28,19.9,25.9,,,,,
4/30/2010,10.51,0,80,49,23,33.1,,,,,
5/1/2010,9.17,0.41,74,61,23.9,30,1,,1,,
5/2/2010,8.05,0.88,75,60,18.1,28,1,,1,,
5/3/2010,9.17,0.02,74,49,23,32,,,1,,
5/4/2010,8.72,0.01,72,44,23.9,32,1,,,,
5/5/2010,9.4,0.03,77,47,21.9,29.1,,,1,,
5/6/2010,7.61,0,65,44,18.1,29.1,,,,,
5/7/2010,7.61,0.96,60,48,19.9,25.1,1,,1,,
5/8/2010,,0.03,,,35.1,42.9,1,,,,
5/9/2010,,0,,,16.1,21,,,,,
5/10/2010,5.37,0,57,30,13,18.1,,,,,
5/11/2010,10.74,1.07,47,43,21.9,30,1,,,,
5/12/2010,5.82,0,50,42,13,16.1,1,,,,
5/13/2010,6.49,0.57,67,45,15,21,1,1,1,1,
5/14/2010,11.63,0.01,67,41,28,36,1,1,,,
5/15/2010,5.37,0,66,39,13,25.1,,,,,
5/16/2010,6.93,0,64,43,16.1,21.9,,,,,
5/17/2010,10.07,0.31,63,47,17,23.9,1,,,,
5/18/2010,8.95,0.16,60,42,18.1,28,1,,,,
5/19/2010,4.47,0,74,39,13,17,1,1,,1,
5/20/2010,2.24,0,79,41,10.1,14.1,1,,,,
5/21/2010,6.49,1.14,71,57,21,31.1,1,,1,,
5/22/2010,2.46,0.02,75,57,12.1,15,1,,,1,
5/23/2010,3.13,0.01,82,50,12.1,14.1,1,1,,,
5/24/2010,4.7,0,83,58,14.1,18.1,1,,,1,
5/25/2010,3.58,0,82,59,12.1,15,,,,,
5/26/2010,1.34,0,89,56,10.1,13,1,1,,,
5/27/2010,5.82,0,85,60,15,35.1,1,,,,
5/28/2010,5.82,0,85,58,15,21.9,,,,,
5/29/2010,4.92,0,85,56,14.1,17,,,,,
5/30/2010,2.68,0,86,52,8.9,16.1,1,1,,,
5/31/2010,3.8,1.63,86,57,36,42.9,1,,1,1,
6/1/2010,4.25,0,80,57,12.1,17,1,,,1,
6/2/2010,5.59,0.48,74,55,31.1,40.9,1,,1,1,
6/3/2010,4.92,0,77,58,14.1,18.1,1,1,,,
6/4/2010,4.03,0.04,81,57,21.9,32,1,,1,1,
6/6/2010,6.71,0.01,78,57,21.9,29.1,1,,1,1,
6/7/2010,5.59,0,70,48,14.1,19.9,1,,,1,
6/8/2010,4.92,0.25,69,44,14.1,19.9,1,,,,
6/9/2010,8.72,0.04,79,57,21,25.1,1,,,1,
6/10/2010,7.61,0,77,58,17,25.9,,,,,
6/11/2010,5.82,0,80,62,14.1,17,,,,,
6/12/2010,7.61,0.02,86,68,14.1,16.1,1,,,1,
6/13/2010,5.59,0,75,63,13,17,1,,,1,
6/14/2010,3.8,0.03,80,64,14.1,17,1,,,1,
6/15/2010,8.28,0,77,65,16.1,21.9,,,,,
6/16/2010,13.87,0.09,80,67,25.1,36,1,,,,
6/17/2010,4.92,0,76,55,12.1,17,,,,1,
6/18/2010,6.71,0.77,88,52,36,46.1,1,,1,1,1
6/19/2010,8.5,0.01,84,61,19.9,23.9,1,,,1,
6/20/2010,6.04,0,80,58,15,21.9,1,,,1,
6/21/2010,4.7,0,81,57,12.1,21,1,,,1,
6/22/2010,8.05,0.8,85,65,23,32,1,,1,1,
6/23/2010,7.83,0.79,86,61,23.9,32,1,,1,,
6/24/2010,10.29,0.01,80,63,21,28,1,,,1,
6/25/2010,3.13,0,80,51,10.1,55,1,,,1,
6/26/2010,3.8,0,85,55,13,16.1,1,,,1,
6/27/2010,5.59,0.29,83,61,30,49,1,1,1,1,
6/28/2010,9.84,0,83,67,23,29.1,1,,,1,
6/29/2010,8.28,0,72,51,17,23,,,,1,
6/30/2010,6.49,0,72,43,17,23,,,,1,
7/1/2010,5.59,0,75,44,13,19.9,,,,1,
7/2/2010,2.68,0,79,44,23,30,1,1,,1,
7/3/2010,4.47,0,84,48,15,18.1,1,1,,1,
7/4/2010,5.14,0,89,51,25.9,35.1,1,,,1,
7/5/2010,7.38,0,91,68,16.1,21.9,1,,,1,
7/6/2010,4.92,0,90,61,17,21.9,1,1,,1,
7/7/2010,3.36,0,93,66,13,17,1,,,1,
7/8/2010,3.36,0.19,90,66,23,25.9,1,1,1,1,
7/9/2010,5.37,0,83,61,15,21.9,1,,,1,
7/10/2010,4.25,0,86,59,10.1,15,,,,1,
7/11/2010,4.7,0.01,87,56,14.1,17,1,1,1,1,
7/12/2010,5.14,0.09,83,66,13,19.9,1,,1,1,
7/13/2010,2.46,0.89,82,64,19.9,23.9,1,1,1,1,
7/14/2010,2.01,0,85,60,8.9,14.1,1,1,,1,
7/15/2010,5.82,0.11,90,65,36,59.1,1,,1,,1
7/16/2010,7.38,0,86,61,17,21.9,,,,,
7/17/2010,9.17,0,89,59,21,25.9,,,,,
7/18/2010,6.49,0,88,58,28,38.9,,,1,,
7/19/2010,5.82,0.62,83,64,29.1,36,1,,1,,
7/20/2010,6.04,1.09,83,65,25.9,36.9,1,,1,,
7/21/2010,7.38,0,89,61,18.1,23.9,1,,,,
7/22/2010,,0.09,82,54,28,30,1,,1,,
7/24/2010,7.38,0,93,71,16.1,21.9,1,,1,,
7/25/2010,6.04,0.97,82,60,23,36.9,,,1,,
7/26/2010,2.01,0,82,55,13,32,,,,,
7/27/2010,2.01,0.01,83,57,23.9,31.1,,,,,
7/28/2010,6.71,0.43,90,63,25.1,32,,,1,,
7/29/2010,6.71,0,80,60,17,55,,,,,
7/30/2010,2.91,0,83,56,14.1,32,,,,,
7/31/2010,2.01,0.03,76,62,30,162,,,,,
8/1/2010,2.46,0.01,82,61,29.1,42.9,,,,,
8/2/2010,3.13,0,86,59,17,30,,,,,
8/3/2010,4.25,0,83,68,38,84.1,,,,,
8/4/2010,5.37,0,87,65,17,29.1,1,,,,
8/5/2010,10.51,0.04,86,65,31.1,63.1,,,,,
8/6/2010,6.49,0,81,58,21,28,,,,,
8/7/2010,3.58,0,81,50,40,85,1,1,,1,
8/8/2010,6.71,0,84,59,30,82.1,1,,,1,
8/9/2010,4.7,0.06,81,65,21.9,84.1,1,1,,1,
8/10/2010,2.24,0.01,91,63,21.9,32,1,1,,,
8/11/2010,3.8,1.25,83,64,25.9,38,1,,1,1,
8/12/2010,5.59,0.01,88,70,14.1,18.1,1,1,,1,
8/13/2010,4.7,0,86,66,32,68,1,1,,1,
8/14/2010,3.13,0,83,67,21.9,82.1,1,1,,1,
8/15/2010,6.93,0.01,89,60,32,85,1,1,,1,
8/16/2010,9.84,0,80,53,23,29.1,,,,,
8/17/2010,6.93,0,83,52,18.1,23,,,,,
8/18/2010,3.58,0.01,80,58,10.1,14.1,1,,,,
8/19/2010,5.14,0,86,55,16.1,19.9,1,1,,1,1
8/20/2010,5.37,0,86,63,14.1,18.1,1,,,,
8/21/2010,2.24,0.32,74,62,8.9,19.9,1,1,,1,
8/22/2010,8.28,0,82,65,16.1,21.9,1,,,,
8/23/2010,7.38,0,76,65,15,19.9,,,,,
8/24/2010,2.91,0,78,61,31.1,84.1,1,,,,
8/25/2010,8.28,0,79,62,18.1,23,1,,,1,
8/26/2010,4.92,0,74,50,13,38,,,,,
8/27/2010,2.91,0,79,45,12.1,21,1,1,,,
8/28/2010,3.36,0,83,49,12.1,17,1,,,,
8/29/2010,2.91,0,91,51,13,23,1,1,,,
8/30/2010,2.68,0,92,61,12.1,14.1,1,1,,1,
8/31/2010,5.37,0,90,65,18.1,76.1,1,,,1,
9/1/2010,7.61,0.01,90,64,57.9,83,1,,,1,
9/2/2010,4.92,0.21,78,68,13,15,1,1,1,,
9/3/2010,15.43,0.02,76,57,25.9,36,1,,,,
9/4/2010,13.42,0,67,45,28,35.1,1,,,1,
9/5/2010,5.82,0,73,37,19.9,28,,,,,
9/6/2010,4.25,0.04,73,53,15,21,1,,,,
9/7/2010,16.33,0,86,61,36,46.1,,,,,
9/8/2010,12.08,0,68,53,25.9,40,,,,,
9/9/2010,6.93,0,70,42,15,21,1,,,,
9/10/2010,3.13,0,68,38,8.9,14.1,1,1,,,
9/11/2010,2.91,0.21,66,45,13,17,1,,,,
9/12/2010,7.16,0.01,76,49,21.9,28,1,,,,
9/13/2010,8.72,0,81,45,25.1,32,,,,,
9/14/2010,6.49,0,73,43,17,21.9,,,,,
9/15/2010,5.14,0,72,44,10.1,14.1,,,,,
9/16/2010,9.62,1.01,75,55,18.1,23,1,,1,1,
9/17/2010,3.8,0,65,45,13,15,1,,,,
9/18/2010,4.7,0.03,71,46,13,17,1,,1,,
9/19/2010,2.91,0,71,56,8.9,12.1,,,,,
9/20/2010,5.82,0,67,57,12.1,15,,,,,
9/21/2010,7.61,0,88,56,23,30,,,,,1
9/22/2010,5.37,0.46,77,64,19.9,42.9,1,,1,1,
9/23/2010,6.26,0,88,60,18.1,25.1,1,,,1,
9/24/2010,16.11,0,82,58,35.1,46.1,,,,,
9/25/2010,10.51,0,63,52,23,29.1,,,,,
9/26/2010,6.93,0,57,44,15,18.1,,,,,
9/27/2010,7.16,0.08,61,49,14.1,17,1,,,,
9/28/2010,6.49,0.42,58,48,14.1,42.9,1,,,,
9/29/2010,2.91,0.01,71,39,14.1,32,1,1,,,
9/30/2010,8.5,0,73,40,19.9,25.9,1,1,,,
10/1/2010,5.82,0,67,40,16.1,23,,,,,
10/2/2010,9.4,0.23,54,45,19.9,25.1,1,,,,
10/3/2010,12.08,0,57,41,21.9,31.1,,,,,
10/4/2010,7.61,0,60,41,16.1,33.1,,,,,
10/5/2010,5.59,0,65,38,14.1,31.1,,,,,
10/6/2010,7.38,0,70,45,15,18.1,,,,,
10/7/2010,8.5,0,71,43,18.1,23.9,1,,,1,
10/8/2010,5.37,0,78,34,18.1,21.9,1,,,,
10/9/2010,2.91,0,75,44,10.1,14.1,1,,,,
10/10/2010,4.7,0,83,45,18.1,23,1,1,,,
10/11/2010,4.25,0,80,46,15,19.9,,,,,
10/12/2010,2.91,0,68,41,8.9,12.1,1,1,,,
10/13/2010,3.36,0.4,65,38,10.1,13,1,1,,,
10/14/2010,8.5,0,63,44,19.9,25.1,,,,,
10/15/2010,7.38,0,62,36,18.1,46.1,,,,,
10/16/2010,4.47,0,64,31,15,32,1,,,,
10/17/2010,6.49,0,65,38,15,29.1,,,,,
10/18/2010,2.46,0,57,41,8.9,12.1,,,,,
10/19/2010,5.82,0,59,27,16.1,21,,,,,
10/20/2010,10.51,0.21,66,27,32,40.9,1,,,1,
10/21/2010,8.28,0,52,30,21,25.9,1,1,,,
10/22/2010,4.92,0,57,24,15,21,,,,,
10/23/2010,5.14,0,67,40,16.1,21.9,,,,,
10/24/2010,6.71,0.01,73,51,18.1,25.1,,,,,
10/25/2010,8.72,0,72,58,16.1,23.9,,,,,
10/26/2010,12.3,0.14,70,52,28,36,1,,,,
10/27/2010,17,0,69,49,36.9,48.1,,,,,1
10/28/2010,15.88,0.01,54,41,38,53,,,,,
10/29/2010,8.72,0,51,35,15,21.9,,,,,
10/30/2010,11.63,0,61,34,30,36.9,,,,,
10/31/2010,6.93,0,50,28,17,23,,,,,
11/1/2010,1.12,0,50,19,8.9,23,,,,,
11/2/2010,3.13,0,51,20,13,17,1,,,,
11/3/2010,2.01,0.02,46,17,13,17,1,,,,
11/4/2010,6.71,0.01,51,24,21,25.9,1,1,,1,
11/5/2010,11.41,0,41,21,19.9,28,,,,,
11/6/2010,4.25,0,43,25,8.9,13,,,,,
11/7/2010,5.82,0,53,25,17,21.9,,,,,
11/8/2010,0.89,0,62,23,8.1,10.1,,,,1,
11/9/2010,2.24,0,60,27,8.9,12.1,1,1,,1,
11/10/2010,4.03,0,56,27,12.1,15,1,1,,,
11/11/2010,1.79,0,62,28,8.1,10.1,1,1,,1,
11/12/2010,1.34,0,66,26,8.9,12.1,1,1,,1,
11/13/2010,4.7,0.02,61,28,10.1,15,1,1,,1,
11/14/2010,10.74,0.04,55,31,21.9,30,1,,,,
11/15/2010,5.14,0,51,28,15,18.1,1,,,,
11/16/2010,7.61,0.56,49,23,21,28,1,1,,1,
11/17/2010,10.07,0.06,54,37,23.9,32,,,,,
11/18/2010,7.38,0.02,44,35,16.1,40.9,1,,,,
11/19/2010,8.28,0,45,24,23.9,32,,,,,
11/20/2010,6.71,0,50,27,15,19.9,1,,,1,
11/21/2010,8.95,0,60,35,17,28,,,,1,
11/22/2010,9.4,0.95,62,55,18.1,28,1,,1,,
11/23/2010,16.11,0.1,59,29,29.1,35.1,1,,,,
11/24/2010,6.93,0,39,18,17,23.9,,,,,
11/25/2010,8.95,0.68,45,31,30,44.1,1,1,,1,
11/26/2010,17.9,0,31,24,30,36.9,,,,,
11/27/2010,12.08,0,37,30,23.9,32,,,,,
11/28/2010,4.7,0,39,19,12.1,15,1,,,,
11/29/2010,6.49,0,51,26,15,21,,,,,
11/30/2010,12.3,0.55,55,32,25.9,31.1,1,,,,
12/1/2010,14.54,0,32,25,23.9,29.1,1,,,1,
12/2/2010,9.62,0,28,25,19.9,25.1,1,,,1,
12/3/2010,4.92,0,34,26,14.1,17,1,,,1,
12/4/2010,7.16,0,32,25,17,21.9,,,,,
12/5/2010,12.53,0,31,23,21.9,31.1,,,,,
12/6/2010,14.54,0,28,21,21.9,33.1,1,,,,
12/7/2010,11.63,0,26,17,21,28,,,,,
12/8/2010,6.93,0,28,15,14.1,18.1,1,,,1,
12/9/2010,5.14,0,29,3,13,17,,,,,
12/10/2010,9.84,0.03,39,25,17,23,1,,,1,
12/11/2010,5.82,0.11,42,17,18.1,25.1,1,1,,1,
12/12/2010,11.63,0.55,36,15,30,38.9,1,,,1,1
12/13/2010,17,0,15,9,25.1,36,,,,1,
12/14/2010,11.63,0,21,8,21.9,30,,,,,
12/15/2010,6.04,0,23,2,15,19.9,1,,,,
12/16/2010,4.03,0,25,-3,8.9,13,1,,,,
12/17/2010,8.5,0,26,13,18.1,23.9,1,,,,
12/18/2010,7.38,0,22,5,14.1,18.1,1,,,1,
12/19/2010,6.04,0,24,17,10.1,13,1,,,1,
12/20/2010,4.25,0,29,17,10.1,15,,,,,
12/21/2010,2.01,0,29,18,8.9,12.1,1,,,1,
12/22/2010,8.28,0,32,26,17,23,1,,,1,
12/23/2010,9.84,0,32,29,18.1,25.1,,,,,
12/24/2010,4.7,0,29,25,10.1,13,,,,,
12/25/2010,8.72,0,29,23,17,23,1,,,,
12/26/2010,14.32,0,27,19,23,33.1,1,,,,
12/27/2010,8.05,0,25,14,23.9,23.9,,,,,
12/28/2010,10.07,0,30,11,17,21.9,1,,,1,
12/29/2010,4.92,0,29,16,13,15,1,1,,,
12/30/2010,6.71,0.01,42,29,13,18.1,1,,,1,
12/31/2010,6.71,0.1,51,40,13,19.9,1,,,,
1/1/2011,13.42,0.37,53,22,25.9,32,1,,,,
1/2/2011,11.63,0,25,14,23,29.1,,,,,
1/3/2011,7.16,0,35,12,16.1,21,,,,,
1/4/2011,10.74,0,37,21,21.9,29.1,1,,,1,
1/5/2011,3.8,0,25,14,10.1,13,1,,,1,
1/6/2011,8.05,0.02,29,20,19.9,25.9,1,,,1,
1/7/2011,6.04,0.01,22,8,6.9,10.1,1,1,,1,
1/8/2011,7.83,0,24,7,18.1,25.1,1,,,,
1/9/2011,6.71,0,29,4,14.1,17,,,,,
1/10/2011,3.58,0,29,2,8.9,17,1,,,,
1/11/2011,7.83,0.09,25,20,14.1,19.9,1,1,,1,
1/12/2011,9.62,0,25,0,18.1,25.1,1,,,,
1/13/2011,4.7,0,26,5,13,15,1,,,,
1/14/2011,3.58,0,22,13,8.1,13,1,,,1,
1/15/2011,10.74,0.02,27,17,21.9,29.1,1,,,1,
1/16/2011,4.47,0,20,-5,12.1,16.1,,,,,
1/17/2011,6.93,0,29,11,15,17,,,,,
1/18/2011,8.05,0.07,36,24,16.1,19.9,1,,,,
1/19/2011,6.71,0,24,10,15,21,1,,,1,
1/20/2011,4.03,0.01,23,10,14.1,17,1,,,,
1/21/2011,10.96,0,20,-4,21.9,29.1,,,,,
1/22/2011,7.61,0,16,-1,17,21.9,1,,,1,
1/23/2011,5.82,0,16,-9,13,16.1,,,,,
1/24/2011,5.37,0.01,26,-9,13,16.1,1,,,,
1/25/2011,6.04,0,30,25,16.1,19.9,1,,,1,
1/26/2011,4.25,0,29,25,13,18.1,1,,,1,
1/27/2011,5.82,0.05,27,21,16.1,19.9,1,,,1,
1/28/2011,6.26,0,30,21,17,45,1,,,1,
1/29/2011,4.92,0.07,29,22,13,19.9,1,,,1,
1/30/2011,5.14,0.01,27,1,15,28,1,,,,
1/31/2011,8.95,0,19,-2,36,70.9,,,,1,
2/1/2011,12.97,0.07,22,13,25.9,36,1,,,1,
2/2/2011,11.41,0.14,25,4,25.9,35.1,1,,,1,
2/3/2011,7.38,0,24,-10,18.1,21.9,,,,,
2/4/2011,9.4,0,25,2,17,23,,,,,
2/5/2011,4.25,0.34,25,-1,12.1,15,1,1,,,
2/6/2011,6.71,0.02,30,23,12.1,14.1,1,,,1,
2/7/2011,5.59,0,30,20,15,21,1,,,1,
2/8/2011,10.29,0,21,6,19.9,25.1,,,,,
2/9/2011,10.51,0,17,2,21.9,25.9,,,,,
2/10/2011,7.83,0,15,-13,17,21,1,,,1,
2/11/2011,8.05,0,25,-14,17,23,,,,,
2/12/2011,13.42,0,33,25,25.9,35.1,1,,,1,
2/13/2011,12.97,0,43,30,21.9,28,,,,,
2/14/2011,17.22,0,44,25,31.1,40,,,,,
2/15/2011,4.47,0,32,7,13,16.1,,,,,
2/16/2011,5.14,0,46,20,13,16.1,1,,,1,
2/17/2011,9.4,0,50,35,17,33.1,1,,,1,
2/18/2011,18.34,0,54,36,32,48.1,,,,,
2/19/2011,11.41,0,39,20,30,38,,,,,
2/20/2011,6.93,0.7,32,16,15,21.9,1,1,,,1
2/21/2011,11.41,0.11,27,16,19.9,28,1,,,,
2/22/2011,7.38,0,24,1,16.1,23,,,,,
2/23/2011,4.03,0,26,-7,12.1,15,1,,,,
2/24/2011,6.49,0.09,36,26,16.1,21,1,,,1,
2/25/2011,11.18,0,32,10,23.9,38,1,,,,
2/26/2011,4.92,0.02,30,11,10.1,14.1,1,,,1,
2/27/2011,5.82,0.1,38,30,15,19.9,1,,1,1,
2/28/2011,9.62,0.49,36,15,21.9,29.1,1,,1,1,
3/1/2011,6.93,0,37,10,17,23,,,,,
3/2/2011,9.4,0,37,16,18.1,25.1,,,,,
3/3/2011,8.5,0,27,13,19.9,25.1,,,,,
3/4/2011,4.92,0.2,44,25,12.1,21.9,1,,,,
3/5/2011,11.41,0.75,45,26,21,29.1,1,1,,,
3/6/2011,11.18,0,32,19,21,29.1,1,,,1,
3/7/2011,3.8,0,34,7,8.9,15,,,,,
3/8/2011,7.61,0,43,24,15,18.1,,,,,
3/9/2011,6.04,0.47,41,34,16.1,23,1,1,,,
3/10/2011,9.17,0.01,42,31,19.9,25.1,1,1,,,
3/11/2011,15.43,0.02,44,29,23.9,33.1,1,,,,
3/12/2011,11.63,0,47,29,31.1,38.9,,,,,
3/13/2011,9.4,0,40,32,17,23,,,,,
3/14/2011,4.7,0,41,26,15,44.1,,,,,
3/15/2011,5.37,0.11,41,25,13,16.1,1,,,,
3/16/2011,6.71,0,56,32,17,21,1,,,,
3/17/2011,12.3,0,69,32,25.9,38,1,,,,
3/18/2011,11.18,0,64,37,28,38.9,1,,,,
3/19/2011,7.38,0,50,29,14.1,21,,,,,
3/20/2011,10.07,0.62,49,30,18.1,23,1,,1,,
3/21/2011,6.93,0.08,56,32,19.9,25.9,1,1,1,,
3/22/2011,8.95,0.37,44,34,18.1,23.9,1,,,,
3/23/2011,12.3,0.09,34,27,19.9,28,1,,,,1
3/24/2011,9.4,0,35,22,19.9,23,,,,,
3/25/2011,6.26,0,33,16,15,21,,,,,
3/26/2011,6.04,0,35,13,15,19.9,,,,,
3/27/2011,6.26,0,39,16,15,23,,,,,
3/28/2011,5.37,0,39,14,13,21,,,,,
3/29/2011,2.24,0,45,14,10.1,18.1,,,,,
3/30/2011,3.8,0,43,19,13,17,,,,,
3/31/2011,1.57,0,46,18,8.9,14.1,,,,,
4/1/2011,2.24,0,49,24,13,18.1,1,,,1,
4/2/2011,9.84,0,50,27,23,30,1,,,1,
4/3/2011,8.05,0.06,46,22,19.9,28,1,1,1,,
4/4/2011,11.63,0.06,63,39,25.9,36.9,1,,,1,
4/5/2011,12.97,0,48,25,25.1,33.1,,,,,
4/6/2011,4.25,0.74,42,26,13,16.1,1,,,,
4/7/2011,4.7,0,48,37,23.9,30,1,,,,
4/8/2011,8.05,0.54,52,37,23,36.9,1,,,,
